teff,ra_x,dec_x,parallax,pmra,pmdec,g_mag,b_mag,r_mag,br_col,L,B
6267.44,275.5179748509,43.43807129304,1.0608,4.842,3.556,13.348146,13.611654,12.925596,0.263508,71.274434912296,23.3345283430069
5544.6,143.16382392347,43.10136878434,0.6531,6.498,0.909,16.167645,16.541027,15.644185,0.373381999999999,177.734164455523,47.0463349911953
5859.1,71.13646223895,54.04282372706,1.6424,13.595,21.421,13.432219,13.786406,12.909186,0.354187,153.04393045221,5.41203282289853
5244.09,291.28228445271,37.68498622037,0.596,-5.136,-12.046,13.046913,13.552299,12.398402,0.505386,70.2575789589455,10.1127055285766
5438.116,6.07656907735,-10.44958088004,1.5796,-11.881,-12.296,14.443359,14.859715,13.878385,0.416356,100.679048908362,-72.1390197744394
5914.12,337.74953399762,14.56706844393,1.9095,2.312,-8.619,13.097424,13.442789,12.598767,0.345364999999999,79.347631342114,-36.1544985464171
4939.9,2.1408010198,-54.14060319336,1.2675,-1.389,2.064,10.363109,10.891558,9.712198,0.528449,316.289250052263,-61.8617417690987
6412.18,67.399195389,46.28816355884,1.0889,1.723,-2.432,14.143104,14.783124,13.373158,0.640020000000002,157.200014271875,-1.55833896228421
4750.08,290.33151212697,46.15968270376,0.2078,-5.067,-4.908,14.573945,15.174664,13.845264,0.600719,77.7741165779703,14.4020255342388
7255.89,270.58175902741,25.03183839318,1.259,-2.03,-18.761,11.972764,12.168265,11.643323,0.195501,50.9932688306267,21.3716919667226
5893.8,129.01921109362,8.34460756552,0.9875,-2.657,-1.743,13.381984,13.714705,12.897272,0.332721000000001,217.42232688288,27.0260106958941
5108.73,93.95506954836,35.46793989757,0.2371,0.66,-1.207,14.326262,15.06031,13.494431,0.734048,177.43365210145,8.76531845591468
5810.51,54.69679930572,12.74868376417,0.9006,-5.844,-1.8,14.94414,15.421746,14.299206,0.477606,173.882734613113,-33.1003716573125
5991.45,152.37229316561,1.58686628838,0.6618,-11.205,1.696,14.819341,15.144255,14.328226,0.324914,239.320531565465,43.5707085240732
5652.6,232.95779259928,3.27455877673,0.507,-3.008,-10.422,15.122242,15.474118,14.595348,0.351876000000001,8.1125704506368,44.8879355678251
6359.22,108.1243975351,20.05153638123,0.518,-2.589,-4.362,14.774763,15.083578,14.300585,0.308814999999999,197.067111460962,13.4771087652811
4842.23,265.19644430439,8.7451181873,0.4123,-6.708,-6.329,12.340494,12.927331,11.629705,0.586837000000001,32.8447777483988,19.6471565585871
5364.53,138.61355628533,43.82738432194,1.8991,-18.948,-27.568,13.222277,13.649885,12.648095,0.427607999999999,177.01345788569,43.7034375866765
5384.305,293.3704352611,39.26274754821,2.8362,-13.229,-59.971,11.481368,11.851265,10.965249,0.369897,72.4374407380365,9.37401096968451
5679.24,89.02263375177,31.02361940773,0.8692,-4.097,-3.606,15.836788,16.315153,15.191322,0.478364999999998,179.364994685239,3.0156784046859
5858.95,92.17436846835,12.23381566376,0.7149,-2.172,1.295,16.455482,17.000431,15.772826,0.544948999999999,197.161528042709,-3.70634530512669
5137.98,219.38513819626,30.70419684505,0.5085,-3.449,-7.299,17.368237,17.802456,16.754192,0.434218999999999,48.0365244605116,66.5634620291137
5378.52,67.46286592286,14.30703685464,1.2922,-1.632,2.578,15.962689,16.596458,15.192232,0.633768999999999,181.865160621886,-22.7580362631802
5334.41,270.60106115973,47.52163657366,3.2586,-27.803,25.724,12.598868,13.030454,12.030139,0.431586000000001,74.7793144569203,27.6398319009167
5520.88,11.22131603323,27.26785171226,1.2787,16.765,-6.103,14.595198,15.00191,13.999657,0.406712000000001,121.141468759524,-35.5811173213775
5866.13,139.90245999284,39.47599926836,1.1271,6.342,-3.871,14.007689,14.330441,13.523424,0.322752000000001,183.06664126004,44.7275588528328
6220.54,98.47201863837,45.75359757899,0.3519,2.027,-2.813,15.719635,16.05122,15.216605,0.331585,169.359061225026,16.208654916953
6523.22,90.16580130247,36.21448471313,1.3734,-5.686,-7.766,12.982751,13.303238,12.499724,0.320487,175.308546032871,6.40847112993998
5188.47,174.95633563854,3.27165275026,0.9176,-7.268,-9.466,13.745403,14.175806,13.164665,0.430403,264.18234542409,60.6375580432621
5853.5,41.47902326104,34.08204596513,1.6337,-11.728,-1.103,11.493032,11.868354,10.970978,0.375322000000001,148.471751650711,-23.0500200649467
6113.98,98.40254404718,0.12239508839,1.7054,4.999,-10.402,12.383673,12.703128,11.919433,0.319455,210.787261892036,-3.90983533602555
5813.39,135.85790722683,0.56857842463,0.7385,-15.267,-9.252,14.393597,14.718347,13.913253,0.32475,228.869704017841,29.2881979722281
5915.21,24.13574457605,33.53212242611,0.5315,0.21,-1.302,16.052996,16.381453,15.569149,0.328457,133.610711836162,-28.4026037113777
7437.25,82.72390668354,35.05290674462,0.8137,0.033,-2.278,13.831878,14.093243,13.414495,0.261365,173.16345031468,0.63505417250495
4785,141.34627771872,-22.26597279457,1.4057,-19.898,-10.174,10.789447,11.347427,10.11356,0.557980000000001,252.558823549316,19.8644126592681
4199.39,318.25727638182,30.79344443231,1.6629,-2.711,-15.534,16.182331,16.95781,15.324289,0.775478999999997,77.1979948049289,-12.0876298894123
4233.089,289.51670264228,46.07166520395,0.3051,-3.265,-3.128,12.750851,13.538738,11.900146,0.787887,77.4527467169633,14.8817107032442
5518.8,22.00386218115,8.3799126186,1.9483,34.94,-8.648,13.154008,13.574697,12.585261,0.420689000000001,138.222696387365,-53.4024223282038
4430.638,16.80487420278,66.34206675044,0.9391,12.936,-3.1,12.735014,14.025184,11.617377,1.29017,124.517049114549,3.51890056520661
6752.3,160.45097183074,-7.56820818668,4.324,7.745,-19.205,9.511066,9.732231,9.185976,0.221165000000001,256.127269544482,43.217493389731
6653.63,133.64680223544,51.8511486235,1.3587,-21.726,-6.028,11.670102,11.886887,11.312744,0.216785,166.610035898147,39.7904349248653
5519.34,143.3397058775,-1.51282054178,1.0969,-6.748,7.212,12.870194,13.267473,12.332362,0.397279000000001,235.718033397799,34.4389496055553
4029.03,227.9437030581,49.84393989695,3.5632,-38.153,-27.484,14.031783,14.80838,13.174811,0.776596999999999,82.7942601748824,54.9004498590544
4437.5,169.32692498859,-48.25796622761,0.3459,-12.031,1.64,11.157068,11.930273,10.333465,0.773204999999999,287.179622955934,11.7137951467689
5554.6,326.48006767349,28.53740755697,0.445,-6.718,-11.891,15.847303,16.246134,15.285197,0.398831000000001,80.7381232746573,-18.7567280456075
5925.12,166.07963511213,19.70729664774,2.0656,-11.31,-0.803,11.679115,11.9899,11.224249,0.310785000000001,224.018468473368,64.39023357732
4170.684,114.43229707715,45.4464838646,0.2748,2.052,-3.726,11.033581,11.813467,10.204439,0.779885999999999,173.261240226331,26.7561012743727
5103.95,224.42834846865,26.56196714961,1.5008,-15.003,2.904,15.067812,15.563551,14.424882,0.495739,39.084099054495,61.9021794349007
4304.13,69.06778592508,40.26897762423,0.4836,-0.992,-1.253,12.025465,13.136996,10.991796,1.111531,162.449193360143,-4.75807217032516
5824.27,58.06709554692,40.82104202828,2.904,19.02,-30.432,12.465253,12.885853,11.891506,0.420599999999999,155.997677712146,-10.1621050945773
5521.58,111.44458736783,41.44521900561,1.0488,3.604,-1.516,14.610348,15.032422,14.041071,0.422074,176.954341291506,23.6660206943862
4414.28,75.54992625874,38.43445556622,0.5011,3.396,-5.389,13.164091,14.219825,12.150234,1.055734,167.076641176467,-2.08605612540002
5833.1,356.67378691245,-9.38716839343,4.3117,7.125,-1.78,11.541621,11.879044,11.071198,0.337423000000001,79.1416779184806,-66.5833912064283
6063.04,131.57975341382,52.25310607308,1.56,1.425,-6.162,12.194705,12.489774,11.740262,0.295069,166.237325227922,38.4890463635681
4830.77,113.03387948138,33.47501706729,0.7071,-0.304,-1.978,17.240238,17.786816,16.530348,0.546578,185.634535978357,22.4974989727459
4293.83,106.5498372313,29.36770270821,0.3724,-1.708,-3.193,12.140314,12.865187,11.342813,0.724873000000001,187.643419744718,15.8751582759909
6013.92,296.63726297978,56.63651724102,0.7329,-1.626,-3.408,13.711458,14.030634,13.235759,0.319175999999999,89.3028732379402,15.323679373896
4321.5,115.98869475874,-72.80130621808,0.6796,-7.238,8.241,11.200686,12.015687,10.339943,0.815001000000001,284.828316400848,-22.0749342383231
4760.38,43.36873915607,36.24794289737,2.1906,3.897,-9.83,14.672193,15.27818,13.947088,0.605987000000001,148.835195564944,-20.4112898831629
5850.94,131.48136820132,32.41892475939,0.7869,-3.288,-7.783,14.192992,14.518643,13.708589,0.325651000000001,191.374716069858,37.1814419102429
5337.14,229.05282651688,4.32446723256,0.7737,3.797,-1.698,16.221785,16.65878,15.63449,0.436995,5.94652238035831,48.6410363922233
4464.478,40.77904207482,7.83046898042,3.9585,-13.997,-19.998,14.220463,14.930075,13.408968,0.709612,164.644173234079,-45.8025444791046
5820.18,155.70841673503,-0.38248319764,0.4857,-6.794,-0.828,15.217804,15.576192,14.701487,0.358388000000001,244.383584062624,44.9348040757856
6387.1,290.38766821654,41.59921400828,0.8894,-1.74,3.86,13.772201,14.041816,13.344274,0.269615,73.537614261485,12.4472068362953
6274.06,6.15559045473,55.38257768011,0.9631,-10.421,-2.511,14.481917,14.812347,13.984708,0.330430000000002,119.098344013629,-7.28944752506319
5830.42,208.26213813726,17.5156542315,0.5049,-2.602,-8.617,15.703523,16.01312,15.226763,0.309597,2.0687994703477,72.8382998455548
5429.84,70.82789217356,19.9412688921,1.6996,-0.795,-1.796,15.273962,16.007881,14.431131,0.733919000000002,179.261807510525,-16.7513852854478
4223.55,234.05928936404,10.42445524526,6.7673,8.931,-66.866,12.786012,13.532536,11.958137,0.746524000000001,17.7001197370538,47.8247410427476
6132.15,297.76144241131,39.85420461231,0.636,0.767,-2.017,15.018555,15.36374,14.498116,0.345185000000001,74.6054452194386,6.69067194304092
7885.23,89.73477980284,8.43362056732,0.4483,-0.051,0.493,14.195627,14.465888,13.764101,0.270261,199.338005010219,-7.64466997480855
6017.76,75.91631688929,23.16935954222,0.5001,0.173,-1.241,16.86568,17.409115,16.110233,0.543434999999999,179.545894676995,-11.0302841657756
6249.75,77.17680037309,20.07985467802,0.2434,2.032,-0.798,14.610722,15.16167,13.907924,0.550948,182.806237174576,-11.8711228415566
6146.39,41.53853942064,21.99846737049,0.5525,0.8,0.509,15.174622,15.575275,14.605539,0.400653,155.216110466175,-33.5837381680227
6425.18,37.95234239254,8.76857494054,0.9277,4.749,-2.076,14.054497,14.470237,13.472704,0.41574,160.555132011506,-46.6405066720165
5425.22,126.07678415641,8.38857660551,0.7081,-3.326,6.053,13.948689,14.327855,13.407668,0.379166,215.953890805743,24.4323532375436
5712.79,214.12966122337,3.63904148085,1.0839,-7.927,-1.811,13.928307,14.243708,13.443994,0.315401,347.496675843497,58.94045105277
5187.011,227.13737012236,43.67593972187,1.402,0.504,-7.965,12.710079,13.149445,12.124966,0.439366,72.9559593255345,57.8635943967632
4413.54,219.18187792315,54.28850572824,1.4088,-13.542,10.972,15.97428,16.595068,15.233092,0.620788000000001,94.7993828109363,56.7064316876681
5919.49,266.93016071557,8.22377656036,2.2175,5.747,4.04,12.909944,13.288848,12.370842,0.378904,33.1393247332674,17.8767503696687
5433.33,271.12935160513,13.51477308629,2.2609,12.208,2.47,13.761612,14.233131,13.146741,0.471519000000001,39.9888193348571,16.4087495858964
5659.98,141.938393555,28.11308600558,3.1886,-17.537,-76.511,12.490872,12.825796,11.99908,0.334924000000001,199.316481621606,45.2116089511038
5450.8,325.55748242776,30.75709114673,0.4405,-0.191,-2.56,13.906782,14.404825,13.258134,0.498043000000001,81.7096316673878,-16.5857824600006
5304.12,359.40402946955,23.8831167729,0.7387,15.088,-4.273,16.117125,16.62411,15.461143,0.506985,107.405356799646,-37.3605583222
5778.17,136.09060007927,18.92435661026,1.1237,-9.915,0.294,13.329044,13.665401,12.839535,0.336357,209.153159217749,37.535342056324
6116.02,59.79358977905,59.25181948555,1.6808,7.236,-19.821,14.001751,14.595539,13.266906,0.593788,144.940886832409,4.65622747401393
5082.18,202.93299652832,52.02866776929,0.6818,-4.455,-1.429,16.609484,17.045013,16.022333,0.435529000000002,108.734085810345,63.9745863880589
4012.14,220.71747061832,2.62326841434,1.0024,-4.971,2.781,17.370296,18.160309,16.497591,0.790013000000002,355.139425599496,53.7932983080434
7268.93,69.13936711251,-3.59622079967,1.6206,10.522,-16.674,11.130705,11.312058,10.836283,0.181353,199.594134391194,-31.4459087693555
5604.51,16.00102926327,15.97826790969,0.8335,20.05,-5.794,14.451392,14.820354,13.92518,0.368962,127.344844234189,-46.7857819684558
4934.55,106.50824648355,21.72161095248,0.3681,0.225,-0.216,12.714702,13.23573,12.065394,0.521027999999999,194.865561274421,12.7898274871846
4211.12,108.47405050196,14.71044413446,3.8976,1.164,-35.169,14.221883,14.936412,13.415735,0.714529000000001,202.176325519751,11.5374645534944
4902.545,151.86850636826,12.46440399711,0.8769,1.862,-6.788,16.782885,17.328257,16.062323,0.545372,225.601522072759,48.969247192476
4965.92,48.38838736166,19.4866463651,4.1897,13.931,-5.218,12.768389,13.307082,12.091749,0.538692999999999,163.199272500604,-32.0523540226783
3911.53,33.60685173974,-1.01992840286,4.322,-6.957,-8.029,14.686039,15.545075,13.783048,0.859036000000001,163.720250634497,-57.1674146480863
4272.09,40.62983548913,9.11591858668,1.1207,6.342,-14.808,17.635931,18.390951,16.763138,0.755020000000002,163.393645241221,-44.8531842707843
4708,313.03223644279,-6.2774019065,1.1978,-10.463,-7.163,11.445421,12.049885,10.738567,0.604464,41.5666312228377,-29.6362731632701
5689.76,137.67607031595,17.43638975124,2.2819,15.011,-38.781,12.377478,12.724782,11.881568,0.347303999999999,211.593488001848,38.4202718567875
5080.26,252.61670492037,47.48017254997,0.9401,-3.932,-8.761,16.165052,16.634594,15.542695,0.469542000000001,73.5496153800233,39.7196400668229
5188.8,199.93085461141,55.7376348642,2.8026,-0.085,-20.781,13.406304,13.83088,12.833326,0.424576,114.72914262777,60.9378564617003
5914.91,223.87359765602,41.2817332401,0.8205,-5.635,2.351,14.935498,15.253579,14.457944,0.318080999999999,70.0951490205218,60.9306554647512
5645.52,200.18628562205,39.13551014325,0.9513,7.29,-5.311,15.197967,15.545379,14.682042,0.347412,97.8064222718683,76.5281935050313
7010.72,127.51669328737,-3.03312784942,6.4595,6.888,3.426,11.551786,11.72183,11.189551,0.170044000000001,227.570856701088,20.2822473530531
4841.14,172.993264571,17.10884141253,1.5762,20.129,-10.285,15.101782,15.606619,14.441124,0.504837,237.436659709547,69.0877686878583
5756.86,240.61864952952,33.38497537109,2.754,-22.281,17.769,12.35286,12.705819,11.849462,0.352959,53.6470960631982,48.6320124362578
5799.85,36.87590567139,42.49599170125,0.4941,-2.385,-2.856,14.614663,14.96776,14.104961,0.353097,141.214334984625,-16.9397881996491
8221.679,260.62469335718,26.75771174571,15.9384,-78.716,12.481,15.333584,15.271642,15.41432,-0.0619420000000002,49.5461320273048,30.398029646674
6278.13,286.04191257268,49.39040989358,1.031,0.149,1.448,13.375913,13.643731,12.948688,0.267818,79.7340645645051,18.3008162169698
4678.044,282.88676475646,48.33007106449,0.7257,1.097,-3.982,12.056661,12.652414,11.347707,0.595753,77.9369080258038,19.8971196882878
4800.8,311.63298044146,31.1375446142,0.3928,-3.33,-4.875,12.945646,13.616876,12.163417,0.67123,73.7528151760678,-7.52092237436243
5870.86,185.90726758669,22.50473855338,0.593,-11.304,-5.891,15.196238,15.4905,14.730901,0.294262000000002,247.659642556732,82.1800475657827
5568.94,160.57730968956,15.76040908128,0.9298,-4.133,6.228,15.121351,15.49523,14.589333,0.373878999999999,227.049111215191,57.9933411017778
4840.1,18.71535531514,-84.17407373451,1.2144,5.713,-3.392,10.791578,11.423507,10.058705,0.631929000000001,302.225007930829,-32.9219926361605
4806.111,5.17328308502,63.0162234199,0.268,-1.853,0.191,14.902643,15.895098,13.908456,0.992455000000001,119.452646124171,0.352353483390937
6205.76,116.93979365664,5.34548596122,0.6051,1.867,-2.504,14.350214,14.626932,13.912311,0.276718000000001,214.565259099802,14.9547531260326
4693.36,233.22759707085,45.61658546473,1.5027,-14.622,-8.703,15.481179,16.036419,14.789948,0.55524,73.8767139268096,53.1461837275218
4702.65,282.60835296596,41.24942241607,0.9072,-6.552,14.758,12.323588,12.91953,11.611536,0.595941999999999,70.8323796123804,17.672774191593
6002.4,92.78306016581,19.7935588442,1.2697,-4.235,-7.429,14.389879,14.840746,13.7871,0.450866999999999,190.817560206228,0.452459423227238
5392.87,51.12437166763,16.43428264864,0.6013,-1.66,-0.607,16.644127,17.102448,16.006403,0.458320999999998,167.874762285932,-32.7671314507106
6381.89,150.0868954399,1.77822586837,2.3038,-37.228,18.954,11.77069,12.028688,11.372794,0.257998000000001,237.264550350964,41.8463324874669
5349.86,257.87959724858,52.78602240504,2.3163,12.194,-26.094,13.302641,13.697322,12.757442,0.394681,80.1458266460211,36.1885371953332
3909.89,10.07682491545,41.89093976024,3.8984,37.997,8.005,14.801859,15.671757,13.889456,0.869897999999999,120.71440410763,-20.9328805975158
7013.76,323.89909782758,47.56881299757,0.6678,-1.729,-5.158,14.063423,14.383748,13.575166,0.320325,92.284807081267,-3.3081778777534
4942.2,353.11194596295,4.22795264985,0.9029,7.515,1.245,17.178272,17.72379,16.497261,0.545518000000001,88.6132148246318,-53.2976895876211
4154.441,295.97743879722,47.16980737187,0.3086,-1.245,0.239,11.131869,11.922933,10.294276,0.791064,80.4518421669268,11.3667302030954
5274.68,130.87354336391,45.89641217807,3.5373,-7.535,1.615,12.922695,13.379656,12.32816,0.456961000000002,174.357481723256,38.1961962074255
6561.61,89.18162239755,25.31899573914,3.9016,5.582,-25.29,10.269205,10.527388,9.889812,0.258183000000001,184.371754646002,0.273388818393411
4799.91,156.6738105879,31.32810308239,1.1959,-0.843,-4.207,16.040234,16.574697,15.367034,0.534462999999999,196.538540293694,58.2848497829441
6911.54,102.86629551365,14.8926009114,0.5974,-1.938,-2.2,14.332062,14.571894,13.933746,0.239832,199.618884781827,6.7359449111123
4587.256,186.51606802868,-0.19419243946,1.8946,-17.109,0.536,15.522103,16.144943,14.76982,0.622840000000002,289.317808905086,62.0050070984784
5725.5,315.46427327416,-45.22263127573,2.2745,27.771,-10.308,11.573398,11.900317,11.096138,0.326919,355.225864704788,-41.4114076222799
4678.36,257.31787280279,0.9034228042,0.3498,-5.2,-5.698,13.466227,14.154233,12.668976,0.688006,21.4928335438618,23.0089429390498
7123.19,202.35694628603,5.14294240581,2.1533,-11.167,3.53,11.227848,11.397164,10.947519,0.169316,326.987947575359,66.2241728139311
5763.7,111.07679280994,47.38611120629,0.5901,4.497,-3.969,14.455242,14.831803,13.917831,0.376561000000001,170.580551933049,24.9418154543918
